Card ID,Card Name,Card Type
95084054,Wattcannon,Trap Card
58924378,Wattcastle,Spell Card
2772236,Wattchimera,Synchro Monster
1834107,Wattcine,Spell Card
88205593,Wattcobra,Effect Monster
65612454,Wattcube,Spell Card
97885363,Wattdragonfly,Effect Monster
46897277,Wattfox,Tuner Monster
402568,Wattgiraffe,Effect Monster
61380658,Watthopper,Effect Monster
29765339,Watthydra,Synchro Monster
84428023,Wattjustment,Spell Card
32061744,Wattkeeper,Trap Card
53193261,Wattkey,Spell Card
27324313,Wattkid,Normal Monster
88392300,Wattkinetic Puppeteer,Effect Monster
24996659,Wattkiwi,Tuner Monster
45801022,Wattlemur,Effect Monster
32548609,Wattmole,Effect Monster
81896771,Wattpheasant,Effect Monster
56577312,Wattrain,Spell Card
23274061,Wattsquirrel,Effect Monster
81028112,Wattsychic Fighter,Effect Monster
12296376,Wattwoodpecker,Effect Monster
38992735,Wave-Motion Cannon,Spell Card
63665606,Wave-Motion Inferno,Spell Card
31222701,Wavering Eyes,Spell Card
10035717,Weapon Change,Spell Card
37243151,Weather Control,Normal Monster
72053645,Weather Report,Flip Effect Monster
23147658,Weathering Soldier,Effect Monster
71384012,Wee Witch's Apprentice,Link Monster
28604635,Weed Out,Trap Card
5763020,Weeping Idol,Effect Monster
42548470,Weights & Zenmaisures,Spell Card
96643568,Wetha,Normal Monster
2084239,Wetlands,Spell Card
65961085,Wheel of Prophecy,Effect Monster
6552971,When A.I. First Met You,Spell Card
51405049,Where Arf Thou?,Spell Card
91996584,Whiptail Crow,Normal Monster
91822647,Whirlwind of Gusto,Trap Card
15090429,Whirlwind Prodigy,Effect Monster
93730409,Whirlwind Weasel,Flip Effect Monster
89907227,White Aura Bihamut,Synchro Monster
78229193,White Aura Dolphin,Synchro Monster
63731062,White Aura Monoceros,Synchro Monster
5614808,White Aura Whale,Synchro Monster
92409659,White Dolphin,Normal Monster
99212922,White Dragon Ninja,Effect Monster
9786492,White Dragon Ritual,Spell Card
99234526,White Dragon Wyverburster,Effect Monster
3557275,White Duston,Normal Monster
18756904,White Elephant's Gift,Spell Card
43487744,White Hole,Trap Card
62487836,White Howling,Trap Card
15150365,White Magical Hat,Effect Monster
81383947,White Magician Pikeru,Effect Monster
19885332,White Mirror,Spell Card
32825095,White Moray,Effect Monster
79473793,White Night Dragon,Effect Monster
20193924,White Night Queen,Effect Monster
1571945,White Ninja,Flip Effect Monster
98024118,White Potan,Effect Monster
84335863,White Rose Cloister,Spell Card
12213463,White Rose Dragon,Effect Monster
49930315,White Stingray,Effect Monster
28348939,White Tiger Summoner,Effect Monster
49306994,White Veil,Spell Card
11067666,White Wing Magician,Pendulum Tuner Effect Monster
73891874,White-Horned Dragon,Effect Monster
31374201,,Whitebeard,, the Plunder Patroll Helm,,Tuner Monster
63509474,Whitefish Salvage,Spell Card
27103517,Wicked Acolyte Chilam Sabak,Effect Monster
2957055,Wicked Dragon with the Ersatz Head,Normal Monster
12965762,Wicked Plant Token,Token
23440062,Wicked Rebirth,Trap Card
65810490,Wicked Token,Token
68427465,Wicked-Breaking Flamberge - Baou,Spell Card
42167046,Widespread Dud,Trap Card
77754944,Widespread Ruin,Trap Card
10705656,Widget Kid,Effect Monster
6128460,Wightbaking,Effect Monster
22339232,Wightmare,Effect Monster
57473560,Wightprince,Effect Monster
90243945,Wightprincess,Effect Monster
68815401,Wild Fire,Spell Card
68815402,Wild Fire Token,Token
61166988,Wild Nature's Release,Spell Card
47766694,Wild Tornado,Trap Card
64178424,Will of the Salamangreat,Spell Card
92391084,Wilmee,Normal Monster
99865167,Wind Effigy,Effect Monster
98506199,Wind Pegasus @Ignister,Synchro Monster
77334267,Wind-Up Arsenal Zenmaioh,XYZ Monster
42328171,Wind-Up Bat,Effect Monster
81122844,Wind-Up Carrier Zenmaity,XYZ Monster
12076263,Wind-Up Dog,Effect Monster
95714077,Wind-Up Factory,Spell Card
93451636,Wind-Up Honeybee,Effect Monster
16923472,Wind-Up Hunter,Effect Monster
85682655,Wind-Up Juggler,Effect Monster
25716180,Wind-Up Kitten,Effect Monster
80538728,Wind-Up Knight,Effect Monster
59297550,Wind-Up Magician,Effect Monster
42874792,Wind-Up Rabbit,Effect Monster
57962537,Wind-Up Rat,Effect Monster
25484449,Wind-Up Shark,Effect Monster
58475908,Wind-Up Snail,Effect Monster
12299841,Wind-Up Soldier,Effect Monster
53540729,Wind-Up Warrior,Effect Monster
78156759,Wind-Up Zenmaines,XYZ Monster
1735088,Wind-Up Zenmaintenance,Link Monster
68597372,Wind-Up Zenmaister,XYZ Monster
54455435,,Winda,, Priestess of Gusto,,Effect Monster
27944249,,Windaar,, Sage of Gusto,,Effect Monster
43925870,Windmill Genex,Synchro Monster
53027855,Windrose the Elemental Lord,Effect Monster
17197110,Winds Over the Ice Barrier,Spell Card
59744639,Windstorm of Etaqua,Trap Card
84851250,Windwitch - Blizzard Bell,Tuner Monster
25793414,Windwitch - Crystal Bell,Fusion Monster
73667937,Windwitch - Diamond Bell,Synchro Monster
20246864,Windwitch - Freeze Bell,Effect Monster
71007216,Windwitch - Glass Bell,Tuner Monster
43722862,Windwitch - Ice Bell,Effect Monster
70117860,Windwitch - Snow Bell,Tuner Monster
14577226,Windwitch - Winter Bell,Synchro Monster
96156729,Windwitch Chimes,Spell Card
47319141,Wing Eagle,Normal Monster
98582704,Wing Egg Elf,Normal Monster
39175982,Winged Cleaver,Normal Monster
87796900,,Winged Dragon,, Guardian of the Fortress #1,,Normal Monster
57405307,,Winged Dragon,, Guardian of the Fortress #2,,Normal Monster
42418084,Winged Egg of New Life,Normal Monster
57116033,Winged Kuriboh,Effect Monster
98585345,Winged Kuriboh LV10,Effect Monster
33776734,Winged Kuriboh LV9,Effect Monster
89258225,Winged Minion,Effect Monster
18430390,Winged Rhynos,Effect Monster
87523462,Winged Sage Falcos,Effect Monster
92944626,Wings of Wicked Flame,Normal Monster
10132124,Wingtortoise,Effect Monster
31447217,Wingweaver,Normal Monster
34507039,Wiretap,Trap Card
72714461,Wisdom-Eye Magician,Pendulum Effect Monster
35262428,Wiseman's Chalice,Spell Card
75946257,Witch Doctor of Chaos,Flip Effect Monster
30525991,Witch Doctor of Sparta,Effect Monster
78010363,Witch of the Black Forest,Effect Monster
17720747,Witch of the Black Rose,Tuner Monster
29107423,Witch of the Blood Rose,Tuner Monster
80741828,Witch's Apprentice,Effect Monster
36458063,Witch's Strike,Trap Card
83289866,Witchcrafter Bystreet,Spell Card
10805153,Witchcrafter Collaboration,Spell Card
57916305,Witchcrafter Creation,Spell Card
56894757,Witchcrafter Draping,Spell Card
58139997,Witchcrafter Edel,Effect Monster
64756282,Witchcrafter Genni,Effect Monster
71074418,Witchcrafter Golem Aruru,Effect Monster
84523092,Witchcrafter Haine,Effect Monster
83301414,Witchcrafter Holiday,Spell Card
21522601,Witchcrafter Madame Verre,Effect Monster
55072170,Witchcrafter Masterpiece,Trap Card
94553671,Witchcrafter Patronus,Trap Card
95245544,Witchcrafter Pittore,Effect Monster
59851535,Witchcrafter Potterie,Effect Monster
21744288,Witchcrafter Schmietta,Effect Monster
19673561,Witchcrafter Scroll,Spell Card
70226289,Witchcrafter Unveiling,Spell Card
36304921,Witty Phantom,Normal Monster
1527418,,Wiz,, Sage Fur Hire,,Effect Monster
2602411,Wizard Buster Destruction Sword,Effect Monster
42883273,Wodan the Resident of the Forest,Effect Monster
49417509,Wolf,Normal Monster
56369281,Wolf Axwielder,Normal Monster
83546647,Wolf in Sheep's Clothing,Trap Card
78574395,Wonder Balloons,Spell Card
38568567,Wonder Clover,Spell Card
50684552,Wonder Garage,Trap Card
67775894,Wonder Wand,Spell Card
73860462,Wonder Xyz,Trap Card
17511156,Wood Clown,Normal Monster
17733394,Wood Remains,Normal Monster
35322812,Woodborg Inpachi,Normal Monster
9848939,Woodland Archer,Effect Monster
6979239,Woodland Sprite,Effect Monster
44928016,World Carrotweight Champion,Effect Monster
84899094,World Chalice Guardragon,Effect Monster
95793022,World Chalice Guardragon Almarduke,Fusion Monster
90173539,World Dino Wrestling,Spell Card
57282724,World Gears of Theurlogical Demiurgy,Link Monster
42388271,World Legacy - \"World Ark\",Effect Monster
83477829,World Legacy - \"World Armor\",Effect Monster
57288708,World Legacy - \"World Chalice\",Effect Monster
27918365,World Legacy - \"World Crown\",Effect Monster
40441990,World Legacy - \"World Key\",Effect Monster
46647144,World Legacy - \"World Lance\",Effect Monster
55787576,World Legacy - \"World Shield\",Effect Monster
93920420,World Legacy - \"World Wand\",Effect Monster
12989604,World Legacy Awakens,Trap Card
59778096,World Legacy Bestowal,Trap Card
93236220,World Legacy Clash,Spell Card
73192600,World Legacy Cliffhanger,Trap Card
36197902,World Legacy Collapse,Trap Card
61654098,World Legacy Discovery,Spell Card
87571563,World Legacy Guardragon,Spell Card
35183584,World Legacy Guardragon Mardark,Effect Monster
67831115,World Legacy in Shadow,Spell Card
2930675,World Legacy Key,Spell Card
21254443,World Legacy Landmark,Trap Card
14604710,World Legacy Monstrosity,Spell Card
89320376,World Legacy Pawns,Trap Card
35546670,World Legacy Scars,Spell Card
58374719,World Legacy Struggle,Trap Card
99674361,World Legacy Succession,Spell Card
31706048,World Legacy Survivor,Spell Card
46647145,World Legacy Token,Token
16329071,World Legacy Trap Globe,Trap Card
62530723,World Legacy Whispers,Trap Card
62279666,World Legacy's Corruption,Spell Card
97648103,World Legacy's Heart,Spell Card
68191756,World Legacy's Memory,Spell Card
27705190,World Legacy's Mind Meld,Trap Card
25163979,World Legacy's Nightmare,Spell Card
98935722,World Legacy's Secret,Trap Card
85763457,World Legacy's Sorrow,Trap Card
29146185,World of Prophecy,Effect Monster
42172465,World Reassembly,Trap Card
12253117,World Suppression,Trap Card
88650530,Worm Apocalypse,Flip Effect Monster
43140791,Worm Bait,Spell Card
15658249,Worm Barses,Effect Monster
28506708,Worm Call,Spell Card
51043243,Worm Cartaros,Flip Effect Monster
88438982,Worm Dimikles,Flip Effect Monster
73216412,Worm Drake,Normal Monster
14936691,Worm Erokin,Effect Monster
58760121,Worm Falco,Flip Effect Monster
85754829,Worm Gulse,Effect Monster
11159464,Worm Hope,Flip Effect Monster
57543573,Worm Illidan,Effect Monster
84932271,Worm Jetelikpse,Flip Effect Monster
10026986,Worm King,Effect Monster
44811425,Worm Linx,Flip Effect Monster
71315423,Worm Millidith,Flip Effect Monster
7700132,Worm Noble,Flip Effect Monster
28465301,Worm Opera,Flip Effect Monster
54860010,Worm Prince,Effect Monster
81254059,Worm Queen,Effect Monster
17649753,Worm Rakuyeh,Effect Monster
3204467,Worm Solid,Effect Monster
30299166,Worm Tentacles,Effect Monster
43140792,Worm Token,Token
76683171,Worm Ugly,Effect Monster
2088870,Worm Victory,Flip Effect Monster
35638627,Worm Warlord,Effect Monster
11722335,Worm Xex,Effect Monster
47111934,Worm Yagan,Effect Monster
74506079,Worm Zero,Fusion Monster
69750536,Wow Warrior,Normal Monster
52098461,Wrath of Neos,Spell Card
28139785,Wrecker Panda,Effect Monster
17238333,Wretched Ghost of the Attic,Normal Monster
6480253,Wroughtweiler,Effect Monster
58996430,,Wulf,, Lightsworn Beast,,Effect Monster
86395581,Wynn the Wind Channeler,Effect Monster
37744402,Wynn the Wind Charmer,Flip Effect Monster
30674956,,Wynn the Wind Charmer,, Verdant,,Link Monster
62651957,X-Head Cannon,Normal Monster
66393507,X-Krawler Neurogos,Link Monster
92781606,X-Krawler Qualiark,Link Monster
39998992,X-Krawler Synaphysis,Link Monster
90508760,X-Saber Airbellum,Tuner Monster
23115241,X-Saber Anu Piranha,Normal Monster
53100061,X-Saber Axel,Effect Monster
50604950,X-Saber Galahad,Effect Monster
96099959,X-Saber Palomuro,Tuner Monster
23093604,X-Saber Pashuul,Tuner Monster
63612442,X-Saber Souza,Synchro Monster
80108118,X-Saber Urbellum,Synchro Monster
26993374,X-Saber Uruz,Effect Monster
83810690,X-Saber Wayne,Synchro Monster
71692913,Xiangke Magician,Pendulum Effect Monster
17086528,Xiangsheng Magician,Pendulum Effect Monster
76515293,Xing Zhen Hu,Trap Card
40736921,Xing Zhen Hu Replica,Trap Card
58004362,Xtra HERO Cross Crusader,Link Monster
63813056,Xtra HERO Dread Decimator,Link Monster
19324993,Xtra HERO Infernal Devicer,Link Monster
1948619,Xtra HERO Wonder Driver,Link Monster
5998840,XX-Saber Boggart Knight,Effect Monster
31383545,XX-Saber Darksoul,Effect Monster
42737833,XX-Saber Emmersblade,Effect Monster
51808422,XX-Saber Faultroll,Effect Monster
78422252,XX-Saber Fulhelmknight,Tuner Monster
42024143,XX-Saber Gardestrike,Effect Monster
77330185,XX-Saber Garsem,Effect Monster
52352005,XX-Saber Gottoms,Synchro Monster
2203790,XX-Saber Hyunlei,Synchro Monster
87292536,XX-Saber Ragigura,Effect Monster
2111707,XY-Dragon Cannon,Fusion Monster
72502414,Xyz Agent,Effect Monster
86062400,Xyz Avenger,Effect Monster
44487250,Xyz Block,Trap Card
30600344,Xyz Burst,Spell Card
11705261,Xyz Change Tactics,Spell Card
71541986,Xyz Dimension Splash,Trap Card
57836546,Xyz Double Back,Spell Card
58628539,Xyz Effect,Trap Card
78610936,Xyz Encore,Spell Card
85839825,Xyz Energy,Spell Card
72355441,Xyz Gift,Spell Card
14602126,Xyz Import,Spell Card
32999573,Xyz Override,Spell Card
26708437,Xyz Reborn,Trap Card
74728028,Xyz Reception,Spell Card
2371506,Xyz Reflect,Trap Card
43138260,Xyz Remora,Effect Monster
10275411,Xyz Revenge,Spell Card
31554054,Xyz Revenge Shuffle,Trap Card
66604523,Xyz Reversal,Trap Card
32764863,Xyz Revive Splash,Trap Card
8339504,Xyz Shift,Spell Card
7850740,Xyz Slidolphin,Effect Monster
11228035,Xyz Soul,Trap Card
4545854,Xyz Territory,Spell Card
32086564,Xyz Tribalrivals,Trap Card
13032689,Xyz Unit,Spell Card
11109820,Xyz Universe,Trap Card
96457619,Xyz Veil,Trap Card
99064191,Xyz Wrath,Trap Card
57319935,Xyz Xtreme !!,Trap Card
91998119,XYZ-Dragon Cannon,Fusion Monster
86559484,Xyz-Raypierce,Effect Monster
99724761,XZ-Tank Cannon,Fusion Monster
65622692,Y-Dragon Head,Union Effect Monster
29380133,Yado Karu,Effect Monster
10315429,Yaiba Robo,Normal Monster
10852583,Yajiro Invader,Effect Monster
94215860,Yaksha,Spirit Monster
70345785,Yamadron,Normal Monster
76862289,Yamata Dragon,Spirit Monster
76704943,Yamatano Dragon Scroll,Normal Monster
82841979,Yamato-no-Kami,Spirit Monster
59197169,Yami,Spell Card
24181936,Yaminabe Party,Spell Card
51474037,Yamoimori,Effect Monster
67249508,Yang Zing Brutality,Trap Card
30398342,Yang Zing Creation,Trap Card
17183908,Yang Zing Path,Spell Card
43577607,Yang Zing Prana,Spell Card
77783947,Yang Zing Unleashed,Trap Card
71280811,Yaranzo,Normal Monster
77714963,,Yasha,, the Skeletal Mayakashi,,Effect Monster
41061625,Yashinoki,Normal Monster
3078576,Yata-Garasu,Spirit Monster
43202238,,Yazi,, Evil of the Yang Zing,,Synchro Monster
65303664,,Yellow Baboon,, Archer of the Forest,,Effect Monster
90247311,Yellow Dragon Ninja,Effect Monster
16366810,Yellow Duston,Effect Monster
13839120,Yellow Gadget,Effect Monster
4542651,Yellow Luster Shield,Spell Card
64749612,Yellow Ninja,Effect Monster
53090623,Yellow-Bellied Oni,Effect Monster
3486020,,Yoko,, the Graceful Mayakashi,,Synchro Monster
40516623,Yoko-Zuna Sumo Spirit,Pendulum Effect Monster
27750191,Yokotuner,Tuner Monster
51534754,Yomi Ship,Effect Monster
17115745,Yormungarde,Normal Monster
27918963,Yosen Training Grounds,Spell Card
79861914,Yosen Whirlwind,Spell Card
85970321,Yosenju Izna,Effect Monster
65247798,Yosenju Kama 1,Effect Monster
92246806,Yosenju Kama 2,Effect Monster
28630501,Yosenju Kama 3,Effect Monster
23740893,Yosenju Kodam,Effect Monster
49249907,Yosenju Magat,Effect Monster
39853199,Yosenju Misak,Effect Monster
61884774,Yosenju Oroshi Channeling,Spell Card
69838592,Yosenju Oyam,Effect Monster
58981727,Yosenju Sabu,Effect Monster
65025250,Yosenju Shinchu L,Pendulum Effect Monster
91420254,Yosenju Shinchu R,Pendulum Effect Monster
25244515,Yosenju Tsujik,Effect Monster
54880296,Yosenju Wind Worship,Spell Card
54903668,Yosenjus' Secret Move,Trap Card
10612222,Yosenjus' Sword Sting,Trap Card
32056070,You & A.I.,Spell Card
10312660,You're in Danger!,Trap Card
81332143,Yu-Jo Friendship,Spell Card
78371393,Yubel,Effect Monster
4779091,Yubel - Terror Incarnate,Effect Monster
31764700,Yubel - The Ultimate Nightmare,Effect Monster
72700231,,Yuki-Musume,, the Ice Mayakashi,,Effect Monster
2645637,,Yuki-Onna,, the Absolute Zero Mayakashi,,Link Monster
66870733,,Yuki-Onna,, the Ice Mayakashi,,Link Monster
25119460,YZ-Tank Dragon,Fusion Monster
64500000,Z-Metal Tank,Union Effect Monster
62499965,Z-ONE,Spell Card
87602890,Zaborg the Mega Monarch,Effect Monster
51945556,Zaborg the Thunder Monarch,Effect Monster
30090452,Zanki,Normal Monster
97466438,Zany Zebra,Pendulum Effect Monster
29951323,Zap Mustung,Effect Monster
28929131,,Zaphion,, the Timelord,,Effect Monster
10598400,Zarigun,Normal Monster
35561352,Zefra Divine Strike,Trap Card
85216896,Zefra Metaltron,Link Monster
5255013,Zefra Path,Spell Card
74580251,Zefra Providence,Spell Card
96073342,Zefra War,Trap Card
29432356,Zefraath,Pendulum Effect Monster
58990362,,Zefraniu,, Secret of the Yang Zing,,Pendulum Effect Monster
84388461,,Zefrasaber,, Swordmaster of the Nekroz,,Pendulum Effect Monster
20773176,,Zefraxa,, Flame Beast of the Nekroz,,Pendulum Effect Monster
21495657,,Zefraxi,, Treasure of the Yang Zing,,Pendulum Effect Monster
74854609,Zekt Conversion,Trap Card
22858242,Zeman the Ape King,Synchro Monster
83319610,Zenmaiday,Trap Card
61011311,Zenmailfunction,Spell Card
91422370,Zenmailstrom,Trap Card
